"","WORDSUM","AGE","SEX","RACE","EDUC","YEAR","B.YEAR"
"14955","7","39","MALE","WHITE","16",1991,NA
"14956","7","31","FEMALE","WHITE","20",1991,NA
"14957","10","39","MALE","WHITE","16",1991,NA
"14959","8","28","FEMALE","WHITE","14",1991,NA
"14961","6","21","MALE","WHITE","12",1991,NA
"14963","3","67","FEMALE","WHITE","10",1991,NA
"14964","8","62","MALE","WHITE","14",1991,NA
"14968","1","72","MALE","BLACK","8",1991,NA
"14971","10","35","FEMALE","WHITE","19",1991,NA
"14973","9","38","FEMALE","WHITE","16",1991,NA
"14974","7","39","MALE","WHITE","16",1991,NA
"14975","5","75","MALE","WHITE","11",1991,NA
"14976","5","76","FEMALE","WHITE","12",1991,NA
"14977","10","35","FEMALE","WHITE","13",1991,NA
"14979","7","75","MALE","WHITE","14",1991,NA
"14980","7","45","FEMALE","BLACK","16",1991,NA
"14982","6","51","MALE","BLACK","16",1991,NA
"14984","6","61","MALE","WHITE","14",1991,NA
"14985","8","29","MALE","WHITE","13",1991,NA
"14986","4","34","FEMALE","WHITE","13",1991,NA
"14988","7","59","FEMALE","BLACK","14",1991,NA
"14990","8","32","FEMALE","WHITE","14",1991,NA
"14991","8","59","FEMALE","WHITE","14",1991,NA
"14993","8","37","MALE","WHITE","16",1991,NA
"14995","6","74","MALE","WHITE","9",1991,NA
"14997","6","34","FEMALE","WHITE","16",1991,NA
"14998","8","77","FEMALE","WHITE","12",1991,NA
"14999","9","41","FEMALE","WHITE","18",1991,NA
"15000","4","31","MALE","WHITE","12",1991,NA
"15001","4","26","FEMALE","WHITE","18",1991,NA
"15002","10","61","MALE","WHITE","17",1991,NA
"15004","6","77","FEMALE","WHITE","12",1991,NA
"15006","9","60","FEMALE","WHITE","14",1991,NA
"15008","8","38","FEMALE","WHITE","17",1991,NA
"15009","2","52","FEMALE","WHITE","12",1991,NA
"15010","6","49","FEMALE","WHITE","11",1991,NA
"15011","6","38","FEMALE","WHITE","13",1991,NA
"15013","5","39","MALE","WHITE","11",1991,NA
"15014","8","45","FEMALE","WHITE","16",1991,NA
"15015","6","40","MALE","WHITE","14",1991,NA
"15017","7","41","FEMALE","WHITE","19",1991,NA
"15018","8","40","FEMALE","WHITE","18",1991,NA
"15019","10","64","MALE","WHITE","12",1991,NA
"15021","9","87","FEMALE","WHITE","16",1991,NA
"15022","7","41","FEMALE","WHITE","12",1991,NA
"15024","7","20","FEMALE","WHITE","13",1991,NA
"15026","9","34","FEMALE","WHITE","14",1991,NA
"15027","6","23","MALE","WHITE","13",1991,NA
"15028","10","69","MALE","WHITE","17",1991,NA
"15031","5","69","FEMALE","WHITE","12",1991,NA
"15033","6","52","MALE","OTHER","8",1991,NA
"15035","3","19","FEMALE","WHITE","11",1991,NA
"15036","7","85","MALE","WHITE","10",1991,NA
"15037","7","38","MALE","WHITE","12",1991,NA
"15039","5","82","MALE","WHITE","13",1991,NA
"15040","10","81","FEMALE","WHITE","17",1991,NA
"15042","8","72","MALE","WHITE","16",1991,NA
"15043","1","69","FEMALE","WHITE","11",1991,NA
"15045","6","69","FEMALE","WHITE","12",1991,NA
"15046","5","64","FEMALE","WHITE","10",1991,NA
"15048","9","76","FEMALE","WHITE","14",1991,NA
"15050","6","26","FEMALE","WHITE","18",1991,NA
"15051","7","26","MALE","WHITE","14",1991,NA
"15053","5","45","MALE","WHITE","12",1991,NA
"15056","3","26","FEMALE","WHITE","16",1991,NA
"15057","7","33","MALE","BLACK","14",1991,NA
"15059","7","36","MALE","WHITE","14",1991,NA
"15060","4","36","MALE","WHITE","16",1991,NA
"15061","6","44","FEMALE","WHITE","11",1991,NA
"15062","7","23","FEMALE","WHITE","12",1991,NA
"15064","5","21","FEMALE","WHITE","12",1991,NA
"15066","8","45","FEMALE","WHITE","13",1991,NA
"15068","4","21","MALE","WHITE","13",1991,NA
"15069","5","45","MALE","WHITE","12",1991,NA
"15070","5","89 OR OLDER","FEMALE","WHITE","14",1991,NA
"15071","9","43","FEMALE","WHITE","13",1991,NA
"15073","5","63","MALE","WHITE","18",1991,NA
"15074","7","73","MALE","WHITE","18",1991,NA
"15075","7","51","FEMALE","WHITE","13",1991,NA
"15076","4","25","FEMALE","WHITE","16",1991,NA
"15077","9","38","FEMALE","WHITE","16",1991,NA
"15079","6","64","MALE","WHITE","14",1991,NA
"15081","9","35","MALE","OTHER","20",1991,NA
"15082","6","54","MALE","WHITE","14",1991,NA
"15084","7","40","FEMALE","WHITE","16",1991,NA
"15086","5","19","FEMALE","BLACK","12",1991,NA
"15087","4","23","MALE","OTHER","14",1991,NA
"15089","6","21","FEMALE","WHITE","14",1991,NA
"15090","6","23","MALE","WHITE","16",1991,NA
"15092","7","40","FEMALE","WHITE","13",1991,NA
"15093","6","63","MALE","WHITE","12",1991,NA
"15095","8","82","MALE","WHITE","10",1991,NA
"15096","4","31","FEMALE","WHITE","8",1991,NA
"15097","6","28","FEMALE","WHITE","14",1991,NA
"15098","2","28","FEMALE","WHITE","8",1991,NA
"15100","7","38","FEMALE","WHITE","12",1991,NA
"15102","7","54","MALE","WHITE","14",1991,NA
"15104","7","35","FEMALE","WHITE","16",1991,NA
"15106","8","48","FEMALE","WHITE","16",1991,NA
"15107","10","44","MALE","WHITE","16",1991,NA
"15109","5","57","FEMALE","WHITE","11",1991,NA
"15111","2","78","MALE","WHITE","6",1991,NA
"15113","9","35","FEMALE","WHITE","12",1991,NA
"15115","9","49","FEMALE","WHITE","19",1991,NA
"15117","7","46","FEMALE","WHITE","12",1991,NA
"15118","8","69","MALE","WHITE","14",1991,NA
"15120","6","22","MALE","WHITE","12",1991,NA
"15121","1","53","FEMALE","WHITE","13",1991,NA
"15123","8","41","MALE","WHITE","14",1991,NA
"15124","8","58","MALE","WHITE","12",1991,NA
"15127","10","47","MALE","WHITE","16",1991,NA
"15129","6","25","MALE","WHITE","14",1991,NA
"15130","9","24","FEMALE","OTHER","13",1991,NA
"15132","3","35","FEMALE","OTHER","12",1991,NA
"15133","8","85","FEMALE","WHITE","12",1991,NA
"15135","8","77","FEMALE","WHITE","12",1991,NA
"15136","5","83","MALE","WHITE","8",1991,NA
"15138","8","50","MALE","WHITE","18",1991,NA
"15139","5","32","FEMALE","WHITE","12",1991,NA
"15140","7","25","FEMALE","WHITE","12",1991,NA
"15141","7","60","MALE","WHITE","13",1991,NA
"15143","5","20","MALE","WHITE","13",1991,NA
"15144","6","48","MALE","WHITE","12",1991,NA
"15146","4","52","FEMALE","WHITE","16",1991,NA
"15147","7","35","FEMALE","WHITE","14",1991,NA
"15148","8","28","MALE","WHITE","15",1991,NA
"15149","9","25","MALE","WHITE","16",1991,NA
"15151","7","25","MALE","WHITE","14",1991,NA
"15152","7","21","FEMALE","WHITE","15",1991,NA
"15154","6","27","FEMALE","WHITE","17",1991,NA
"15156","7","38","MALE","WHITE","14",1991,NA
"15158","6","66","FEMALE","WHITE","13",1991,NA
"15159","2","55","FEMALE","WHITE","12",1991,NA
"15160","8","33","FEMALE","WHITE","16",1991,NA
"15163","9","54","MALE","WHITE","12",1991,NA
"15166","7","51","FEMALE","WHITE","15",1991,NA
"15169","6","44","MALE","WHITE","12",1991,NA
"15170","3","30","MALE","WHITE","12",1991,NA
"15172","6","74","FEMALE","WHITE","8",1991,NA
"15173","5","30","MALE","WHITE","12",1991,NA
"15175","4","21","MALE","WHITE","10",1991,NA
"15176","4","62","MALE","WHITE","8",1991,NA
"15178","9","44","MALE","WHITE","17",1991,NA
"15179","10","38","MALE","WHITE","18",1991,NA
"15181","4","31","FEMALE","WHITE","13",1991,NA
"15182","3","35","MALE","WHITE","11",1991,NA
"15184","6","52","MALE","WHITE","12",1991,NA
"15185","8","40","FEMALE","WHITE","13",1991,NA
"15186","6","55","FEMALE","WHITE","11",1991,NA
"15188","6","68","FEMALE","WHITE","12",1991,NA
"15189","6","29","FEMALE","WHITE","12",1991,NA
"15191","6","27","FEMALE","WHITE","11",1991,NA
"15192","6","55","MALE","WHITE","12",1991,NA
"15194","5","43","MALE","WHITE","15",1991,NA
"15195","6","65","FEMALE","WHITE","12",1991,NA
"15197","8","25","MALE","WHITE","14",1991,NA
"15198","4","60","FEMALE","WHITE","12",1991,NA
"15200","4","23","FEMALE","WHITE","10",1991,NA
"15202","3","36","FEMALE","WHITE","11",1991,NA
"15203","5","53","MALE","WHITE","12",1991,NA
"15206","3","72","FEMALE","WHITE","6",1991,NA
"15207","6","26","FEMALE","WHITE","14",1991,NA
"15209","9","23","MALE","WHITE","12",1991,NA
"15210","7","26","MALE","WHITE","14",1991,NA
"15212","9","62","MALE","WHITE","16",1991,NA
"15213","5","80","FEMALE","WHITE","9",1991,NA
"15215","6","24","FEMALE","WHITE","12",1991,NA
"15218","7","50","MALE","WHITE","12",1991,NA
"15219","9","38","MALE","WHITE","16",1991,NA
"15221","3","51","MALE","WHITE","11",1991,NA
"15222","3","59","MALE","WHITE","8",1991,NA
"15224","4","27","FEMALE","WHITE","12",1991,NA
"15225","6","23","MALE","WHITE","13",1991,NA
"15227","5","28","MALE","WHITE","14",1991,NA
"15228","6","52","FEMALE","WHITE","13",1991,NA
"15229","4","52","MALE","WHITE","11",1991,NA
"15230","4","39","MALE","WHITE","12",1991,NA
"15233","7","36","FEMALE","WHITE","18",1991,NA
"15234","7","33","FEMALE","WHITE","14",1991,NA
"15236","6","48","FEMALE","WHITE","13",1991,NA
"15237","6","20","FEMALE","WHITE","12",1991,NA
"15242","8","49","FEMALE","WHITE","11",1991,NA
"15243","6","57","FEMALE","WHITE","12",1991,NA
"15244","7","44","FEMALE","WHITE","13",1991,NA
"15247","5","27","MALE","WHITE","14",1991,NA
"15249","5","21","MALE","WHITE","13",1991,NA
"15250","4","55","FEMALE","WHITE","14",1991,NA
"15251","6","29","FEMALE","WHITE","16",1991,NA
"15253","8","54","MALE","WHITE","18",1991,NA
"15254","5","79","MALE","WHITE","8",1991,NA
"15257","7","59","FEMALE","WHITE","13",1991,NA
"15258","8","32","MALE","WHITE","10",1991,NA
"15260","7","87","FEMALE","WHITE","14",1991,NA
"15261","9","31","FEMALE","WHITE","17",1991,NA
"15263","8","78","FEMALE","WHITE","16",1991,NA
"15264","10","83","FEMALE","WHITE","16",1991,NA
"15265","5","29","FEMALE","WHITE","12",1991,NA
"15267","6","22","MALE","WHITE","12",1991,NA
"15270","9","39","FEMALE","WHITE","14",1991,NA
"15271","6","32","FEMALE","WHITE","18",1991,NA
"15273","7","30","FEMALE","WHITE","16",1991,NA
"15274","7","37","MALE","WHITE","16",1991,NA
"15276","7","78","FEMALE","WHITE","12",1991,NA
"15278","6","42","MALE","WHITE","12",1991,NA
"15279","5","75","FEMALE","WHITE","12",1991,NA
"15281","8","29","MALE","WHITE","11",1991,NA
"15282","9","72","FEMALE","WHITE","14",1991,NA
"15283","6","26","MALE","WHITE","16",1991,NA
"15285","7","76","FEMALE","WHITE","14",1991,NA
"15286","6","24","FEMALE","WHITE","16",1991,NA
"15287","3","33","FEMALE","WHITE","12",1991,NA
"15290","7","65","MALE","WHITE","11",1991,NA
"15292","4","20","FEMALE","WHITE","8",1991,NA
"15293","3","85","FEMALE","WHITE","8",1991,NA
"15296","9","63","FEMALE","WHITE","12",1991,NA
"15297","8","35","FEMALE","WHITE","12",1991,NA
"15299","2","21","MALE","WHITE","12",1991,NA
"15301","6","22","FEMALE","WHITE","15",1991,NA
"15302","8","34","FEMALE","WHITE","16",1991,NA
"15303","10","66","FEMALE","WHITE","14",1991,NA
"15304","7","26","FEMALE","WHITE","14",1991,NA
"15306","7","39","FEMALE","WHITE","13",1991,NA
"15307","5","74","MALE","WHITE","12",1991,NA
"15308","7","61","FEMALE","WHITE","12",1991,NA
"15310","5","26","MALE","WHITE","14",1991,NA
"15311","9","51","FEMALE","WHITE","12",1991,NA
"15312","6","45","FEMALE","WHITE","12",1991,NA
"15313","3","24","FEMALE","WHITE","13",1991,NA
"15316","4","41","FEMALE","WHITE","12",1991,NA
"15318","5","29","FEMALE","WHITE","9",1991,NA
"15319","5","48","FEMALE","WHITE","12",1991,NA
"15320","4","58","FEMALE","WHITE","13",1991,NA
"15321","5","63","MALE","WHITE","12",1991,NA
"15322","5","73","FEMALE","WHITE","10",1991,NA
"15323","6","54","FEMALE","WHITE","9",1991,NA
"15325","5","45","FEMALE","WHITE","12",1991,NA
"15327","5","88","FEMALE","WHITE","13",1991,NA
"15328","6","36","MALE","WHITE","14",1991,NA
"15330","6","23","FEMALE","WHITE","12",1991,NA
"15331","10","49","FEMALE","WHITE","16",1991,NA
"15333","2","82","MALE","BLACK","7",1991,NA
"15334","5","41","FEMALE","WHITE","12",1991,NA
"15335","7","68","FEMALE","WHITE","12",1991,NA
"15336","4","60","FEMALE","WHITE","10",1991,NA
"15337","7","47","MALE","WHITE","16",1991,NA
"15341","2","27","FEMALE","WHITE","9",1991,NA
"15343","2","79","FEMALE","WHITE","8",1991,NA
"15345","6","52","FEMALE","WHITE","13",1991,NA
"15347","1","21","FEMALE","BLACK","12",1991,NA
"15348","5","33","FEMALE","BLACK","16",1991,NA
"15350","6","43","MALE","WHITE","16",1991,NA
"15351","5","39","FEMALE","WHITE","7",1991,NA
"15352","7","43","MALE","WHITE","12",1991,NA
"15354","6","50","FEMALE","WHITE","16",1991,NA
"15355","6","43","MALE","WHITE","18",1991,NA
"15360","5","39","FEMALE","BLACK","14",1991,NA
"15361","6","34","FEMALE","WHITE","12",1991,NA
"15363","9","49","MALE","WHITE","20",1991,NA
"15365","4","28","MALE","BLACK","12",1991,NA
"15368","2","65","FEMALE","WHITE","11",1991,NA
"15369","5","22","MALE","WHITE","12",1991,NA
"15370","8","59","MALE","WHITE","13",1991,NA
"15372","5","33","MALE","WHITE","12",1991,NA
"15373","4","41","FEMALE","WHITE","12",1991,NA
"15376","2","32","MALE","WHITE","12",1991,NA
"15377","6","32","FEMALE","WHITE","12",1991,NA
"15378","6","26","FEMALE","WHITE","12",1991,NA
"15379","4","58","FEMALE","WHITE","12",1991,NA
"15381","6","63","MALE","WHITE","10",1991,NA
"15382","7","37","FEMALE","WHITE","9",1991,NA
"15384","4","45","MALE","WHITE","8",1991,NA
"15385","6","36","MALE","WHITE","14",1991,NA
"15386","7","28","MALE","WHITE","12",1991,NA
"15387","6","43","MALE","WHITE","14",1991,NA
"15389","9","42","MALE","WHITE","12",1991,NA
"15391","7","49","MALE","WHITE","12",1991,NA
"15395","9","43","MALE","WHITE","19",1991,NA
"15398","6","76","FEMALE","WHITE","12",1991,NA
"15399","1","69","MALE","WHITE","8",1991,NA
"15401","8","67","FEMALE","WHITE","12",1991,NA
"15402","6","60","FEMALE","WHITE","10",1991,NA
"15404","3","37","FEMALE","WHITE","12",1991,NA
"15405","6","40","FEMALE","WHITE","12",1991,NA
"15406","7","71","FEMALE","WHITE","12",1991,NA
"15410","6","32","MALE","WHITE","12",1991,NA
"15411","6","54","FEMALE","WHITE","11",1991,NA
"15413","6","44","MALE","WHITE","11",1991,NA
"15414","5","48","FEMALE","WHITE","10",1991,NA
"15418","8","61","FEMALE","WHITE","11",1991,NA
"15419","9","71","FEMALE","WHITE","16",1991,NA
"15420","7","77","FEMALE","WHITE","12",1991,NA
"15422","5","62","FEMALE","BLACK","8",1991,NA
"15423","2","61","FEMALE","WHITE","6",1991,NA
"15424","7","22","MALE","WHITE","12",1991,NA
"15425","5","33","FEMALE","WHITE","12",1991,NA
"15427","7","51","FEMALE","WHITE","8",1991,NA
"15428","7","75","MALE","WHITE","12",1991,NA
"15430","2","40","FEMALE","BLACK","13",1991,NA
"15431","5","32","FEMALE","BLACK","12",1991,NA
"15433","7","34","MALE","WHITE","12",1991,NA
"15434","4","30","FEMALE","BLACK","13",1991,NA
"15435","4","53","FEMALE","WHITE","8",1991,NA
"15437","2","61","FEMALE","WHITE","9",1991,NA
"15438","10","50","FEMALE","WHITE","16",1991,NA
"15439","4","68","MALE","WHITE","7",1991,NA
"15440","5","76","MALE","WHITE","6",1991,NA
"15442","7","44","FEMALE","BLACK","14",1991,NA
"15443","5","39","FEMALE","BLACK","11",1991,NA
"15445","5","43","FEMALE","BLACK","11",1991,NA
"15447","6","48","MALE","WHITE","16",1991,NA
"15448","7","48","FEMALE","WHITE","16",1991,NA
"15449","9","47","MALE","WHITE","16",1991,NA
"15450","5","44","MALE","WHITE","11",1991,NA
"15451","6","22","FEMALE","WHITE","15",1991,NA
"15454","10","44","FEMALE","WHITE","19",1991,NA
"15456","6","26","FEMALE","WHITE","12",1991,NA
"15457","10","32","FEMALE","WHITE","16",1991,NA
"15459","5","32","FEMALE","WHITE","12",1991,NA
"15461","5","71","FEMALE","WHITE","8",1991,NA
"15462","4","55","FEMALE","WHITE","9",1991,NA
"15464","3","69","FEMALE","WHITE","8",1991,NA
"15465","4","41","FEMALE","BLACK","12",1991,NA
"15466","5","57","FEMALE","WHITE","12",1991,NA
"15468","4","42","FEMALE","WHITE","13",1991,NA
"15469","4","64","FEMALE","WHITE","8",1991,NA
"15471","2","45","MALE","WHITE","7",1991,NA
"15472","4","51","MALE","WHITE","13",1991,NA
"15474","2","77","FEMALE","WHITE","11",1991,NA
"15476","8","22","MALE","WHITE","15",1991,NA
"15477","9","20","FEMALE","WHITE","14",1991,NA
"15479","7","21","MALE","WHITE","15",1991,NA
"15480","6","24","MALE","WHITE","16",1991,NA
"15481","8","22","MALE","WHITE","15",1991,NA
"15483","4","73","FEMALE","WHITE","8",1991,NA
"15486","5","22","MALE","WHITE","14",1991,NA
"15487","6","22","FEMALE","WHITE","16",1991,NA
"15489","7","23","MALE","WHITE","14",1991,NA
"15490","5","21","FEMALE","WHITE","13",1991,NA
"15492","7","23","FEMALE","WHITE","16",1991,NA
"15494","6","22","MALE","WHITE","15",1991,NA
"15495","9","34","FEMALE","WHITE","16",1991,NA
"15497","10","68","FEMALE","WHITE","17",1991,NA
"15500","3","63","FEMALE","WHITE","7",1991,NA
"15501","10","28","MALE","WHITE","17",1991,NA
"15503","6","47","MALE","WHITE","10",1991,NA
"15504","4","22","FEMALE","BLACK","10",1991,NA
"15506","4","28","FEMALE","BLACK","12",1991,NA
"15508","5","24","FEMALE","BLACK","15",1991,NA
"15509","5","50","FEMALE","BLACK","8",1991,NA
"15510","5","52","FEMALE","OTHER","5",1991,NA
"15512","5","41","MALE","BLACK","11",1991,NA
"15513","4","33","FEMALE","BLACK","13",1991,NA
"15514","5","35","MALE","BLACK","12",1991,NA
"15515","6","41","FEMALE","BLACK","12",1991,NA
"15517","6","32","FEMALE","BLACK","16",1991,NA
"15519","6","34","MALE","BLACK","12",1991,NA
"15520","7","33","FEMALE","BLACK","10",1991,NA
"15522","6","31","FEMALE","BLACK","12",1991,NA
"15524","6","47","FEMALE","WHITE","11",1991,NA
"15526","3","73","FEMALE","OTHER","7",1991,NA
"15527","1","71","FEMALE","OTHER","6",1991,NA
"15528","4","81","FEMALE","WHITE","11",1991,NA
"15529","8","57","FEMALE","WHITE","13",1991,NA
"15531","4","41","FEMALE","WHITE","10",1991,NA
"15533","5","61","MALE","OTHER","3",1991,NA
"15534","7","32","MALE","OTHER","14",1991,NA
"15535","4","44","MALE","OTHER","13",1991,NA
"15536","6","43","FEMALE","WHITE","12",1991,NA
"15537","8","76","FEMALE","WHITE","12",1991,NA
"15538","5","34","FEMALE","WHITE","14",1991,NA
"15539","9","82","FEMALE","WHITE","12",1991,NA
"15540","6","34","FEMALE","WHITE","13",1991,NA
"15542","4","30","FEMALE","WHITE","12",1991,NA
"15543","6","27","MALE","WHITE","12",1991,NA
"15548","5","35","FEMALE","WHITE","11",1991,NA
"15550","5","64","MALE","WHITE","6",1991,NA
"15551","7","29","FEMALE","WHITE","14",1991,NA
"15552","9","50","FEMALE","WHITE","10",1991,NA
"15553","5","31","FEMALE","WHITE","14",1991,NA
"15555","6","48","FEMALE","WHITE","12",1991,NA
"15556","5","60","FEMALE","WHITE","10",1991,NA
"15558","5","36","FEMALE","WHITE","14",1991,NA
"15559","10","32","FEMALE","WHITE","14",1991,NA
"15560","7","28","FEMALE","WHITE","19",1991,NA
"15561","8","45","MALE","WHITE","12",1991,NA
"15563","4","33","MALE","WHITE","12",1991,NA
"15564","7","51","MALE","WHITE","12",1991,NA
"15565","4","42","MALE","WHITE","12",1991,NA
"15567","4","70","FEMALE","WHITE","7",1991,NA
"15569","6","35","MALE","WHITE","12",1991,NA
"15570","5","35","MALE","WHITE","12",1991,NA
"15571","7","82","MALE","WHITE","12",1991,NA
"15572","5","30","MALE","WHITE","9",1991,NA
"15574","8","47","FEMALE","WHITE","12",1991,NA
"15576","10","44","MALE","BLACK","16",1993,NA
"15578","9","45","FEMALE","WHITE","15",1993,NA
"15579","9","78","FEMALE","WHITE","17",1993,NA
"15583","10","31","MALE","WHITE","18",1993,NA
"15584","10","54","FEMALE","WHITE","18",1993,NA
"15585","8","29","FEMALE","WHITE","18",1993,NA
"15587","7","61","FEMALE","WHITE","12",1993,NA
"15589","5","33","FEMALE","OTHER","10",1993,NA
"15590","7","36","FEMALE","BLACK","14",1993,NA
"15591","2","39","FEMALE","BLACK","8",1993,NA
"15592","7","55","MALE","OTHER","15",1993,NA
"15593","8","55","FEMALE","WHITE","16",1993,NA
"15594","5","34","MALE","WHITE","16",1993,NA
"15595","7","36","FEMALE","WHITE","14",1993,NA
"15596","9","44","FEMALE","WHITE","18",1993,NA
"15597","10","80","MALE","WHITE","18",1993,NA
"15598","6","32","MALE","OTHER","16",1993,NA
"15599","2","37","MALE","OTHER","5",1993,NA
"15600","9","32","MALE","OTHER","13",1993,NA
"15601","6","49","FEMALE","OTHER","16",1993,NA
"15604","5","23","FEMALE","BLACK","16",1993,NA
"15606","6","30","FEMALE","BLACK","14",1993,NA
"15608","4","26","FEMALE","WHITE","11",1993,NA
"15609","7","66","MALE","WHITE","12",1993,NA
"15610","8","53","FEMALE","OTHER","14",1993,NA
"15611","4","20","FEMALE","OTHER","12",1993,NA
"15613","0","41","MALE","OTHER","6",1993,NA
"15616","1","61","FEMALE","OTHER","16",1993,NA
